candidateId,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
2271,0.83,0.17,0.67,0.75,0.25,0.0,0.83,0.0,1.0,1.0,0.0,0.25,0.75,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,1.0,0.25,1.0,0.75,0.75,0.75,0.25,0.25,0.0,1.0,0.75,0.0,0.25,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.25,1.0,0.25,1.0,0.5,0.5,1.0,0.25,0.25,0.75,0.25,0.5,0.5,0.75,0.75,0.75,1.0,1.0,1.0
2272,0.0,0.0,0.0,1.0,1.0,0.0,0.83,0.25,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.75,1.0,0.25,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.75,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.25,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,0.75,1.0,1.0,0.0,0.25,0.17,0.83,1.0,0.0,0.0,1.0,1.0,0.75,0.0,0.5,1.0,0.75,0.0,0.75,0.5
2276,0.67,0.33,0.17,0.25,0.75,0.25,0.67,1.0,0.25,1.0,1.0,0.25,0.25,0.75,1.0,1.0,0.25,0.75,0.75,0.0,0.75,0.25,0.75,0.25,0.75,0.25,0.25,0.75,0.0,0.0,0.25,0.25,0.25,1.0,0.25,1.0,0.0,0.75,0.0,0.25,0.25,1.0,0.75,0.75,1.0,0.75,0.25,0.75,0.75,1.0,1.0,0.75,1.0,1.0,0.75,0.25,1.0,0.25,0.75,0.75,0.5,0.67,1.0,0.0,0.75,0.75,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25
2278,0.5,0.17,0.5,0.75,1.0,0.0,0.83,0.75,1.0,1.0,0.75,0.0,1.0,0.0,0.75,0.75,0.0,1.0,0.75,0.75,0.75,0.75,0.0,0.0,1.0,0.0,0.0,1.0,0.75,1.0,0.0,0.25,0.25,0.75,0.75,0.75,1.0,1.0,0.75,0.75,1.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75,1.0,1.0,1.0,0.75,0.25,0.25,1.0,1.0,1.0,0.75,0.17,0.67,1.0,0.0,0.75,1.0,1.0,0.75,0.75,0.5,1.0,0.75,0.25,0.75,0.75
2283,0.17,0.33,0.0,0.75,1.0,0.0,0.67,1.0,1.0,1.0,1.0,0.0,0.75,0.75,0.75,0.25,0.25,0.75,0.75,0.0,1.0,0.75,1.0,0.0,0.75,0.0,0.0,1.0,1.0,1.0,0.75,0.25,0.25,1.0,0.25,1.0,0.0,0.25,1.0,0.0,0.0,0.75,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.25,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.25,0.75,0.83,0.83,1.0,0.75,1.0,0.75,1.0,0.75,0.25,0.5,0.75,0.5,0.0,0.5,0.0
2284,0.67,0.33,0.17,1.0,1.0,0.0,0.83,0.75,1.0,1.0,1.0,0.0,0.75,0.75,0.75,1.0,0.75,0.75,1.0,0.0,1.0,1.0,0.75,0.0,0.75,0.0,0.0,1.0,1.0,1.0,0.75,0.75,0.0,1.0,0.25,1.0,0.75,0.25,1.0,0.25,0.25,0.75,0.0,1.0,1.0,1.0,0.25,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.25,0.75,0.83,0.83,1.0,0.0,1.0,1.0,1.0,0.5,0.25,0.5,0.75,0.5,0.25,0.5,0.25
2287,0.17,0.17,0.0,0.25,1.0,0.0,0.67,0.75,1.0,1.0,1.0,0.25,0.75,1.0,0.75,0.25,0.25,0.75,1.0,0.0,1.0,0.25,1.0,0.0,0.25,0.0,0.0,1.0,0.75,0.75,1.0,0.75,1.0,1.0,0.25,1.0,0.0,0.25,1.0,0.25,0.0,1.0,0.25,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.75,1.0,0.75,0.75,1.0,1.0,0.25,0.75,0.75,0.5,0.83,1.0,0.0,0.75,0.75,1.0,0.5,0.25,0.5,0.75,0.5,0.25,0.5,0.0
2289,1.0,0.67,0.5,0.0,1.0,0.75,0.0,0.0,0.25,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.25,0.0,1.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,1.0,0.75,0.75,0.0,0.75,0.75,0.0,1.0,1.0,0.25,0.25,0.25,0.75,1.0,0.0,0.25,0.25,0.75,0.75,1.0,1.0,0.33,0.0,0.75,0.25,0.25,0.25,0.5,0.5,0.75,0.25,0.75,0.5,0.75
2290,1.0,0.33,0.5,0.75,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,0.75,0.0,1.0,0.75,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.75,0.25,0.75,0.25,0.25,0.25,0.0,0.25,0.75,0.0,1.0,0.0,0.75,1.0,1.0,1.0,0.75,0.75,1.0,0.25,0.75,0.75,1.0,0.0,0.25,0.75,0.75,1.0,0.0,0.0,0.75,1.0,0.75,0.67,0.67,0.67,0.0,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2291,0.33,0.33,0.0,0.75,0.75,0.0,0.17,0.75,0.75,0.0,0.75,0.0,0.25,0.75,0.75,0.25,0.0,0.0,0.75,0.0,0.75,0.75,0.25,0.0,0.25,0.0,0.0,1.0,0.75,0.25,0.75,0.0,0.0,1.0,0.0,1.0,0.0,0.25,1.0,0.0,0.75,1.0,0.25,0.75,0.75,0.75,0.75,0.25,0.0,0.0,0.75,1.0,0.75,0.25,1.0,0.0,0.75,0.75,0.75,1.0,1.0,1.0,0.17,0.0,1.0,0.25,0.75,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5
2293,0.67,0.5,0.17,0.25,0.0,0.25,0.17,0.25,0.25,0.0,0.75,0.0,0.0,0.25,1.0,0.25,0.0,0.0,0.25,0.0,0.25,0.75,0.0,0.25,0.0,0.75,0.0,0.75,0.25,0.25,0.0,0.0,0.25,1.0,0.0,1.0,0.0,0.25,0.25,0.0,0.25,0.25,0.75,0.75,0.25,0.75,0.25,0.0,0.25,0.75,0.25,0.75,1.0,0.75,0.75,0.0,0.0,0.25,0.75,1.0,0.83,0.5,0.17,0.0,0.75,0.0,0.75,0.25,0.5,0.75,0.5,0.25,0.5,0.5,0.25
2294,1.0,0.33,0.5,0.25,0.0,0.0,0.83,0.25,1.0,0.0,1.0,0.0,0.25,0.0,1.0,0.25,0.25,1.0,1.0,0.0,0.25,0.75,0.0,0.0,0.25,0.0,0.0,1.0,0.75,0.25,1.0,0.25,0.25,0.75,0.25,0.75,0.0,0.75,0.25,0.75,0.75,1.0,0.75,0.75,0.75,1.0,1.0,0.25,0.25,1.0,0.25,0.25,1.0,0.75,1.0,0.0,0.0,0.75,1.0,1.0,0.83,0.67,0.33,0.0,1.0,0.0,0.75,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5
2295,1.0,0.67,0.0,0.25,0.0,0.25,0.67,1.0,1.0,0.75,0.75,0.25,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.25,0.75,0.75,0.75,0.25,0.75,0.75,0.25,1.0,0.25,1.0,1.0,0.25,0.25,0.25,0.25,0.75,0.0,1.0,0.75,0.75,1.0,0.75,1.0,0.75,1.0,1.0,0.75,0.25,0.75,1.0,0.25,0.25,0.75,1.0,1.0,0.25,0.75,0.75,0.0,1.0,0.67,0.33,0.67,0.25,0.25,0.75,0.75,0.25,0.0,0.5,0.75,0.5,0.25,1.0,0.5
2297,0.17,0.5,0.33,0.75,0.75,0.0,0.5,0.0,0.75,0.25,0.25,0.0,0.25,1.0,1.0,1.0,0.0,1.0,0.75,0.25,0.75,0.75,0.0,0.25,0.75,1.0,0.0,1.0,0.0,0.75,0.0,0.25,0.75,0.25,0.25,0.0,1.0,0.75,0.0,0.25,1.0,0.25,0.25,1.0,1.0,1.0,0.75,0.75,0.25,1.0,0.75,1.0,1.0,0.0,0.25,0.0,0.25,0.75,0.0,0.75,0.0,0.5,0.5,0.0,0.0,1.0,0.25,0.5,0.5,0.75,1.0,0.75,0.5,0.75,0.75
2299,0.0,0.17,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.75,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.75,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.75,0.0,1.0,0.75,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.75,0.17,0.5,1.0,0.75,0.75,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.75,0.25
2300,0.67,0.33,0.0,0.0,0.0,0.0,0.33,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.67,1.0,0.67,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.75,0.5,0.5,0.75,0.5
2301,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.75,0.75,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.75,1.0,0.25,0.0,0.0,1.0,1.0,0.25,1.0,1.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.75,0.0,1.0,0.75,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.0,0.25,0.17,0.33,1.0,0.75,0.75,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.25
2302,0.17,0.33,0.0,0.75,0.75,0.0,1.0,0.25,1.0,1.0,0.25,0.0,1.0,0.0,1.0,0.75,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.0,1.0,0.75,1.0,0.75,0.0,0.25,1.0,1.0,0.25,1.0,0.25,0.0,0.25,0.75,0.75,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.0,0.83,0.83,0.25,0.75,1.0,1.0,0.5,0.25,0.75,0.75,0.75,0.5,0.75,0.25
2303,0.17,0.17,0.0,1.0,1.0,0.0,0.83,0.25,1.0,0.75,0.25,0.0,1.0,0.25,1.0,0.0,1.0,0.75,1.0,0.0,0.75,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.75,0.0,0.0,0.75,1.0,0.25,0.25,0.75,0.75,0.75,0.75,0.25,0.75,1.0,1.0,1.0,0.0,1.0,0.25,1.0,0.75,1.0,0.75,1.0,0.75,1.0,1.0,1.0,0.0,0.75,0.5,0.67,0.83,0.25,0.75,1.0,1.0,0.75,0.0,0.25,1.0,0.75,0.0,0.75,0.5
2304,0.5,0.83,0.5,0.25,0.25,1.0,0.17,0.75,0.25,0.25,0.75,0.75,0.25,0.75,0.75,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.0,1.0,0.0,1.0,1.0,0.75,0.25,0.25,0.75,0.75,0.75,0.75,0.0,0.75,0.25,0.25,0.75,0.25,0.25,0.75,0.25,0.0,0.0,0.25,1.0,0.0,1.0,0.75,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,1.0,1.0,1.0,0.83,0.17,0.0,1.0,0.0,0.0,0.0,0.75,0.75,0.5,0.25,0.5,0.5,0.5
2308,0.5,0.5,0.5,0.25,0.25,0.0,0.17,0.75,0.25,0.0,0.75,0.75,0.0,1.0,0.0,0.25,0.0,0.75,1.0,0.0,0.75,0.75,0.25,0.0,0.0,0.75,0.0,1.0,0.75,0.25,0.25,0.25,0.25,1.0,0.25,1.0,0.0,0.0,1.0,0.25,0.0,0.75,0.25,0.75,0.75,0.75,0.25,0.0,0.25,0.25,0.75,0.75,0.75,0.0,0.75,0.0,0.0,0.0,1.0,0.75,0.83,0.5,0.5,0.0,1.0,0.25,1.0,0.5,0.5,0.75,0.75,0.5,0.5,0.5,0.5
2309,0.83,0.17,0.17,0.0,1.0,0.0,0.67,1.0,0.0,0.25,1.0,0.75,0.0,0.0,1.0,0.25,0.0,0.25,0.75,0.0,1.0,1.0,1.0,0.0,0.75,0.0,0.0,1.0,1.0,1.0,0.75,1.0,0.0,1.0,0.25,1.0,0.0,0.0,0.25,0.25,1.0,1.0,0.0,1.0,1.0,0.75,1.0,0.0,0.25,0.75,0.75,0.0,0.25,0.0,1.0,0.0,0.25,0.0,0.75,1.0,1.0,1.0,0.17,0.0,1.0,0.25,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.75
2310,0.17,0.67,0.0,0.25,0.25,0.0,0.17,1.0,1.0,0.25,1.0,0.75,0.75,0.75,1.0,0.75,0.0,0.0,0.75,0.0,1.0,1.0,0.75,0.0,0.25,0.25,0.0,0.75,0.75,0.75,1.0,0.75,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.25,0.25,0.75,0.75,1.0,0.75,0.25,1.0,0.0,0.25,0.75,0.25,0.0,0.0,0.25,1.0,0.0,0.25,0.25,1.0,0.75,0.83,0.83,0.33,0.0,1.0,0.0,1.0,0.5,0.5,0.75,1.0,0.5,0.5,0.75,0.5
2312,0.17,0.33,0.0,0.75,1.0,0.0,0.67,1.0,1.0,1.0,1.0,0.0,0.75,0.75,0.25,0.0,0.25,0.75,0.75,0.0,1.0,1.0,1.0,0.0,0.75,0.0,0.0,1.0,1.0,1.0,0.75,0.25,0.75,1.0,0.25,1.0,0.0,0.25,1.0,0.25,0.0,0.75,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.75,0.75,0.75,0.83,0.83,1.0,0.25,1.0,0.75,1.0,0.75,0.25,0.5,0.75,0.5,0.0,0.5,0.25
2313,1.0,0.67,0.17,0.0,0.75,0.0,0.17,0.75,0.75,0.0,0.75,0.75,0.0,0.0,1.0,0.75,0.0,1.0,0.75,0.0,0.0,0.75,0.0,0.25,0.0,1.0,0.75,0.25,0.0,0.25,0.75,1.0,0.75,0.0,0.0,0.0,0.25,0.25,1.0,0.25,0.25,1.0,0.0,0.25,0.0,0.25,1.0,0.0,1.0,0.75,0.75,0.0,0.25,0.0,0.75,0.25,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.75,0.25,0.75,0.75,0.75,0.25,0.5,0.5,0.5
2314,0.67,0.5,0.67,0.0,0.25,0.25,0.17,0.75,0.0,0.0,0.75,1.0,0.25,0.75,0.75,0.75,0.25,0.75,0.0,0.0,0.25,0.25,0.0,1.0,0.0,1.0,1.0,0.25,0.75,0.0,0.0,0.25,0.0,0.75,0.0,0.25,0.0,0.75,0.75,0.0,0.75,1.0,0.75,0.0,0.0,0.0,1.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,1.0,0.67,0.33,0.0,0.75,0.0,0.25,0.25,0.75,0.75,0.5,0.25,0.5,0.5,0.5
2315,0.83,1.0,0.83,0.0,0.25,1.0,0.17,0.75,0.0,0.0,0.75,1.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,1.0,0.0,1.0,1.0,0.25,0.25,0.0,0.25,1.0,0.25,0.25,0.0,0.75,0.0,0.25,0.75,0.25,1.0,0.25,0.25,0.0,0.0,0.25,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.83,0.83,0.17,0.0,0.25,0.0,0.0,0.0,1.0,0.75,0.5,0.25,1.0,0.5,0.75
2316,0.0,0.67,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,1.0,0.25,0.0,1.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.75,0.0,1.0,1.0,0.0,0.75,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.75,0.75,0.25,0.0,0.75,0.75,0.25,0.0,0.25,0.0,0.0,0.0,1.0,0.75,1.0,1.0,0.0,0.0,1.0,0.0,0.75,0.0,0.75,0.5,0.5,0.25,0.5,0.5,0.0
2317,1.0,0.17,0.0,0.75,0.75,0.0,0.17,0.75,0.75,0.75,1.0,0.75,0.0,1.0,1.0,0.0,0.0,0.25,0.25,0.0,1.0,0.25,0.25,0.25,0.0,0.75,0.0,1.0,0.75,0.75,0.25,0.75,0.25,1.0,0.0,1.0,0.75,0.25,0.75,0.0,0.25,0.75,0.25,0.25,0.75,0.75,0.75,0.75,0.25,0.0,0.75,0.0,0.25,0.25,1.0,0.75,0.75,0.75,0.75,0.75,1.0,0.83,0.17,0.0,1.0,0.0,0.75,0.5,0.5,0.5,0.75,0.25,0.5,0.5,0.25
2318,0.83,1.0,0.67,0.0,0.0,1.0,0.17,0.25,0.25,0.25,0.75,0.75,0.25,0.75,0.25,0.75,0.0,0.75,0.25,0.0,0.75,0.25,0.0,1.0,0.0,1.0,1.0,0.25,0.75,0.25,0.25,1.0,0.25,0.75,0.0,1.0,0.0,0.75,0.25,0.25,0.75,1.0,0.75,0.0,0.0,0.25,1.0,0.0,0.75,0.75,0.25,0.25,0.25,0.0,0.0,0.75,0.0,0.0,1.0,0.75,0.83,0.83,0.17,0.0,0.75,0.0,0.0,0.0,0.75,0.75,0.5,0.5,0.75,0.5,0.75
2319,0.83,0.17,0.17,0.25,0.75,0.0,0.83,1.0,0.75,0.75,1.0,0.0,0.0,0.75,1.0,0.75,0.25,0.25,0.75,0.0,1.0,1.0,0.75,0.25,0.25,0.25,0.25,0.25,0.75,0.25,0.75,0.25,0.0,1.0,0.25,0.75,0.25,0.25,0.75,0.0,0.75,1.0,0.25,1.0,1.0,1.0,0.0,0.25,1.0,1.0,0.25,0.75,0.75,0.25,0.75,0.75,0.25,0.25,0.75,1.0,0.83,0.83,0.83,0.0,0.75,0.75,1.0,0.5,0.5,0.5,0.75,0.5,0.5,0.75,0.5
2322,0.0,0.33,0.5,1.0,1.0,0.0,0.67,0.25,1.0,1.0,0.75,0.25,0.75,0.75,0.75,0.25,0.75,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,1.0,1.0,1.0,1.0,0.25,0.25,1.0,0.75,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.67,1.0,0.83,0.75,1.0,1.0,0.75,0.75,0.0,0.5,0.75,0.5,0.25,0.75,0.25
2325,0.83,1.0,0.17,0.25,0.0,1.0,0.0,1.0,0.75,0.25,0.75,0.75,0.0,0.0,0.75,0.75,0.0,0.25,0.75,0.0,0.75,0.25,0.0,1.0,0.0,1.0,0.0,0.25,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.75,0.0,0.25,1.0,1.0,0.75,0.75,0.75,0.25,0.0,0.75,1.0,0.0,0.0,0.75,0.0,0.25,0.75,0.0,0.75,0.0,0.0,0.0,1.0,0.75,0.67,0.67,0.5,0.0,0.75,0.25,0.0,0.25,1.0,1.0,0.5,0.5,0.75,0.5,0.75
2326,0.67,0.83,0.0,1.0,0.75,0.25,1.0,0.0,1.0,1.0,0.75,0.0,1.0,0.0,0.0,0.0,0.75,0.75,0.75,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.0,1.0,0.0,1.0,0.25,0.0,0.25,1.0,0.75,1.0,1.0,1.0,0.0,1.0,0.75,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.75,1.0,0.0,0.0,0.17,0.67,1.0,0.0,0.0,1.0,0.75,0.75,0.25,0.5,0.5,0.75,0.5,1.0,0.5
2332,0.67,0.33,0.0,1.0,0.75,0.0,0.67,1.0,1.0,1.0,1.0,0.0,1.0,0.75,1.0,0.75,0.75,0.75,0.75,0.0,1.0,0.75,1.0,0.0,0.75,0.0,0.0,1.0,1.0,1.0,0.75,0.25,0.75,1.0,0.25,0.75,0.25,0.75,0.75,0.0,0.0,0.25,0.25,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,0.75,1.0,1.0,0.75,0.75,0.67,0.67,1.0,0.75,0.75,1.0,1.0,0.5,0.25,0.5,0.75,0.5,0.0,0.5,0.0
2333,0.83,0.17,0.0,0.75,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.25,0.0,1.0,0.0,1.0,0.25,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.75,1.0,0.25,0.0,1.0,0.25,1.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75,0.75,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.83,0.75,1.0,0.75,1.0,0.5,0.25,0.5,0.75,0.5,0.0,0.75,0.25
2334,0.17,0.17,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.75,0.0,1.0,0.0,1.0,0.25,1.0,0.25,1.0,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.25,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.0,0.25,0.0,0.17,1.0,0.75,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.75,0.0,1.0,0.75
2335,0.17,0.67,0.83,0.25,0.0,1.0,0.0,0.25,0.25,0.25,0.25,0.75,0.0,0.25,0.0,0.25,0.75,0.25,0.75,0.0,0.75,0.75,0.0,1.0,0.0,1.0,0.75,0.25,0.75,0.25,1.0,1.0,1.0,0.75,0.0,0.75,0.25,1.0,0.75,0.25,0.75,0.25,0.0,0.0,0.0,0.75,1.0,0.25,0.25,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.75,1.0,0.83,0.17,0.0,1.0,0.0,0.0,0.0,0.75,0.75,0.75,0.0,0.75,0.75,0.75
2336,0.83,0.17,0.0,0.75,1.0,0.0,0.0,1.0,0.75,0.25,1.0,0.25,0.75,1.0,1.0,0.25,0.0,1.0,0.75,0.0,0.75,0.25,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.75,1.0,0.75,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,0.67,0.75,1.0,0.75,1.0,0.5,0.25,0.5,0.5,0.5,0.25,0.5,0.0
2337,0.67,0.33,0.17,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.75,0.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.75,0.0,0.0,1.0,0.25,1.0,1.0,0.0,0.0,0.25,1.0,0.0,1.0,0.75,0.0,1.0,1.0,0.0,0.75,1.0,1.0,1.0,0.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.0,1.0,0.0,0.75,0.0,0.83,1.0,0.75,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.75,0.0,1.0,0.75
2339,0.83,0.67,0.0,0.25,0.25,0.0,0.17,1.0,1.0,0.75,1.0,0.25,0.25,0.75,0.0,0.75,0.0,0.75,0.75,0.0,1.0,0.25,0.25,0.0,0.0,0.25,0.25,0.25,0.75,0.75,0.25,0.25,0.25,1.0,0.25,1.0,0.0,0.75,0.75,0.25,0.25,0.75,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.75,0.75,1.0,0.83,1.0,1.0,0.0,0.25,1.0,1.0,0.5,0.25,0.5,0.75,0.5,0.0,0.5,0.0
2340,0.83,0.5,1.0,0.0,0.25,0.0,0.33,0.0,1.0,0.25,0.75,0.0,1.0,0.75,1.0,0.75,1.0,1.0,0.75,0.25,0.75,0.75,0.25,0.75,1.0,0.75,0.0,1.0,0.0,1.0,1.0,0.25,0.0,0.75,0.75,0.75,0.0,0.75,0.0,0.75,0.75,0.0,1.0,0.75,0.25,1.0,0.25,0.0,0.0,1.0,0.75,0.75,1.0,1.0,0.75,0.0,0.75,0.0,0.0,1.0,0.33,0.33,0.83,0.0,0.0,1.0,0.75,0.25,0.25,0.75,1.0,0.75,0.75,0.5,0.5
2341,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.25,1.0,0.75,1.0,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.75,1.0,0.75,0.0,0.0,1.0,1.0,0.0,1.0,0.75,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.0,0.5,1.0,0.25,0.0,1.0,0.25,0.75,0.0,0.5,0.75,0.75,0.0,1.0,0.5
2342,0.67,0.67,0.83,0.0,0.0,1.0,0.67,0.0,0.25,0.0,0.0,0.75,0.25,1.0,0.25,0.75,0.0,0.75,0.75,0.0,0.25,0.75,0.0,1.0,0.0,1.0,1.0,0.75,0.25,0.75,1.0,0.75,0.25,0.0,0.25,1.0,0.0,0.0,0.75,0.0,1.0,0.25,0.25,0.0,0.0,0.25,1.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0.83,0.33,0.33,0.0,0.75,0.25,0.0,0.25,1.0,1.0,0.75,0.0,0.75,0.75,0.75
2343,0.17,1.0,1.0,0.0,0.0,1.0,0.67,0.75,0.0,0.0,0.0,0.75,0.25,0.0,0.0,1.0,1.0,1.0,0.75,0.0,0.25,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.75,0.25,1.0,1.0,1.0,0.75,1.0,0.0,0.0,0.75,0.0,0.75,0.25,0.0,0.25,0.0,0.75,1.0,0.0,0.75,0.75,0.0,0.25,0.75,0.0,0.0,0.0,0.75,0.75,1.0,1.0,0.5,0.17,0.17,0.0,0.75,0.25,1.0,0.0,0.75,0.75,0.5,0.0,0.75,0.5,0.5
