user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196
3740,,,,0.0,,,,,1.0,,,,,,1.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,1.0,,,,1.0,,,0.5,,1.0,,,,1.0,,,,,1.0,1.0,,0.5,,,,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,1.0,,,,,,1.0,,1.0,,,,,,,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3890,,,,1.0,,,0.0,,,,,,,,,,1.0,,0.0,,,,,,0.0,,,,,,,0.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.0,,,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,0.5,,,,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3908,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3914,,,,1.0,1.0,0.5,,1.0,1.0,,,,1.0,0.0,0.5,0.5,1.0,,0.0,,,,,,0.5,,,,,0.0,,0.0,0.5,,,0.5,,,0.5,,1.0,1.0,,0.0,,,,,,,0.5,,,1.0,,1.0,,,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,0.5,,,,1.0,,,1.0,,,1.0,,1.0,,,,1.0,,,,0.5,,,,,,0.0,,,,,1.0,,,,,,,,,0.0,,,,,,1.0,,1.0,,,,,1.0,,,,0.5,,1.0,,1.0,,1.0,1.0,0.5,,,,,1.0,1.0,,1.0,0.5,,1.0,1.0,,1.0,,1.0,,,0.0,,,,,1.0,,0.5,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,
4081,,,,1.0,,1.0,,,1.0,,,,,,,0.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
4084,,,,1.0,1.0,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,0.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
4095,,,,1.0,,0.0,0.0,,1.0,,,,0.0,,,,,0.0,,0.0,,0.0,,,,,,,,0.0,0.0,,1.0,,,,,1.0,1.0,,,,,,0.0,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,0.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,0.0,,,1.0,,1.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
4136,,,,1.0,,,,0.5,,0.5,,,,,,0.5,,,,0.0,,0.5,,,,,,,,0.0,,,,,,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,1.0,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,,,,0.0,1.0,,,,0.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
4140,,,,0.5,,1.0,,1.0,,,0.5,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,0.5,,0.0,,,,,,1.0,,0.0,,,,,,,,1.0,1.0,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,0.5,,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,0.0,,1.0,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,1.0,,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
4143,,,,1.0,,0.5,,1.0,,0.5,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4162,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4173,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4178,,,,1.0,,,,,,,,,,0.0,,,,1.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4179,,,,1.0,1.0,,,,1.0,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,,1.0,1.0,,,1.0,,0.0,,0.5,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,1.0,,,0.5,,,,,,,,,0.5,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
4182,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4194,,,,1.0,1.0,,0.5,1.0,,,0.0,,0.5,,,0.0,1.0,0.5,,,,,,,1.0,,,,,,,0.5,,,,,,0.5,0.5,0.5,,,,,,,0.5,,,,0.5,,,0.5,,,,,,,,,0.5,,1.0,,0.5,,,0.5,,,0.5,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,0.5,,,,1.0,,,0.0,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
4201,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
4213,,,,0.5,,,0.0,,,0.5,0.5,,1.0,,,,0.5,,,,,,,,0.0,,,,,,,,0.0,,0.5,,,1.0,,,,,,,0.0,,,,0.5,,,,,,,0.5,,,,0.5,,,,,,,,1.0,1.0,,,,0.5,,,,,0.0,,,,,,,,,,0.5,,,0.5,,0.5,,,,,,,,,,,,0.5,,,,,,,0.5,,,,,,,,1.0,0.5,,,,,,0.5,,,,,,,0.5,,0.5,,,,0.5,,0.5,,,1.0,,,,,,,,,,0.5,,1.0,0.5,,0.5,,0.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4222,,,,0.5,,,,0.5,1.0,,,,,0.5,,0.5,,,,,,,,,,,,,,0.5,,,,,,,,,0.5,0.5,1.0,1.0,,,0.5,,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4226,,,,1.0,,,,,1.0,1.0,0.0,,,0.0,1.0,,,,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4233,,,,1.0,1.0,0.5,,1.0,1.0,1.0,0.5,,,,,0.5,1.0,,0.5,,0.5,,,,1.0,,,,,,,,,,,,,1.0,,0.5,,0.5,,,,,,,0.5,,,,,1.0,,0.5,,,,,,,1.0,,1.0,1.0,,0.5,,,,0.5,,,,,,1.0,,,0.5,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,0.5,,,,,,1.0,,0.5,,0.5,,,,0.5,,,,1.0,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,
4234,,,,1.0,,1.0,1.0,1.0,,,,,,,0.5,0.0,,,,,,0.5,,,0.5,,,,,0.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,0.0,1.0,,1.0,0.0,1.0,,,,,,,,1.0,0.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
4266,,,,0.0,,,1.0,,1.0,1.0,0.0,,0.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,,,,,,1.0,,,0.0,,,0.0,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.5,,,,,,,,,0.5,0.0,,,,,,,0.0,,,,,,,0.0,,,,1.0,,,,,,0.5,,,,,,0.5,,,,,0.0,,,0.0,1.0,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
4274,,,,1.0,,,,,1.0,,,,1.0,,,,,1.0,,,1.0,,,,0.5,,,,,,,,1.0,,,,,,,,,,,0.5,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4307,,,,0.0,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4313,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4331,,,,1.0,,,0.0,1.0,,1.0,,,1.0,,1.0,,,,0.0,,0.0,1.0,,,1.0,,,,,0.0,0.0,1.0,,,1.0,,,0.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,0.5,,,,1.0,,,1.0,,,1.0,,0.5,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,0.0,,,,,1.0,,,1.0,0.0,,0.0,,,1.0,,1.0,0.5,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4333,,,,1.0,1.0,0.0,1.0,1.0,,,,,1.0,0.0,,0.5,,1.0,,,0.0,1.0,,,,,,,,,0.0,1.0,,,,,,,1.0,,1.0,0.0,,,,,1.0,,,,,,,,,1.0,,,,0.0,,,,,,,0.0,0.0,1.0,,,1.0,,,,,,,1.0,,0.5,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,0.5,,,1.0,,,,,0.5,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
4342,,,,1.0,,,,,,,,,,,,0.5,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4359,,,,1.0,,,,,,,0.5,,,,1.0,,1.0,,1.0,1.0,0.0,,,,,,,,,,,0.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,0.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,
4371,,,,0.5,,0.5,,0.5,0.5,0.5,,,,,0.5,0.5,0.5,0.5,,0.5,0.5,,,,0.5,,,,,,0.5,0.5,0.5,,0.5,0.5,,0.5,0.5,0.5,,0.5,,0.5,,,0.5,,0.5,,0.5,0.5,,,,,,,,0.5,,,0.5,0.5,,0.5,,0.5,,0.5,,0.5,0.5,,,,,,0.5,,0.5,,,,0.5,,,,,,0.5,,,,0.5,,0.5,,,,0.5,,,,,,0.5,,,0.5,,0.5,,,,,,,,,0.5,,,0.5,,,,,,,,,,0.5,,0.5,,,,0.5,0.5,,,0.5,,0.5,,,,,0.5,,,0.5,,,0.5,0.5,,,0.5,,,,0.5,0.5,,,,,0.5,0.5,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,
4403,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4414,,,,1.0,0.0,1.0,,1.0,,,,,,,,,,0.0,,1.0,0.5,1.0,,,,,,,,0.5,,1.0,1.0,,,1.0,,1.0,0.0,,,,,,0.0,,,,,,0.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,,,,1.0,,,,,,0.5,,,,1.0,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,1.0,0.0,0.5,,,,,0.0,,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,1.0,,0.5,,,,,,,0.5,,,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
4429,,,,1.0,,1.0,1.0,,1.0,,0.5,,0.0,,1.0,,,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,0.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,0.5,,0.0,,,,0.5,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,0.0,,0.0,,,,,,,,,,0.0,,0.0,,0.5,,,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,,,0.0,,0.0,1.0,,1.0,,,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
4441,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,1.0,,0.0,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
4448,,,,1.0,,,,,1.0,,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,0.5,,,,,,,0.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4465,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
4477,,,,1.0,0.5,,,,1.0,,,,0.0,0.5,,,,,,,0.5,,,,,,,,,0.5,,,1.0,,,0.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4490,,,,0.0,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,0.5,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,0.0,1.0,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
4493,,,,1.0,,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4528,,,,1.0,0.0,1.0,,1.0,1.0,1.0,0.0,,,0.0,1.0,0.0,1.0,0.5,,1.0,,,,,1.0,,,,,1.0,,,1.0,,,1.0,,1.0,0.5,0.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,0.0,,1.0,,,,1.0,,,,1.0,1.0,,0.5,0.5,1.0,0.5,,,1.0,,,,,1.0,0.5,,1.0,,,,,,,,,,1.0,,0.5,,,,1.0,,,,1.0,,,,1.0,,0.0,,,1.0,,1.0,,,,,,,,1.0,0.5,,1.0,1.0,,,1.0,,0.5,,,,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,0.0,1.0,,,1.0,1.0,0.5,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
4544,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4548,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4578,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4591,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4597,,,,0.5,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
4609,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4621,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4622,,,,0.5,0.5,,,0.5,,,,,0.5,,,,,,0.5,0.5,,0.5,,,,,,,,0.5,0.5,,0.5,,0.5,,,,0.5,0.5,,0.5,,,0.5,,,,,,0.5,,,0.5,,,,,,,,,,,,0.5,0.5,,,0.5,,0.5,,,,,,,,,,,,,0.5,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,0.5,,0.5,,,,,,,0.5,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4624,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
